,filename,biomarker,channel_index,fifth_pct,cv_background,snr,dynamic_range,flag
21,OHSU_TMA1_004-B5.ome.tif,EGFR,21,931.0,0.023320668537016035,36.536576677000916,796.0,WARNING: narrow dynamic range → CLAHE or normalization
22,OHSU_TMA1_004-B5.ome.tif,pRb,22,288.0,0.03401935210171501,128.73663890440574,1291.0,WARNING: narrow dynamic range → CLAHE or normalization
23,OHSU_TMA1_004-B5.ome.tif,HER2,23,330.0,0.07570902090476209,202.79588407718387,5400.0,OK
24,OHSU_TMA1_004-B5.ome.tif,dna(7),24,401.0,0.06350862505019217,1280.9204615177619,34489.54000000004,OK
25,OHSU_TMA1_004-B5.ome.tif,Ki67,25,666.0,0.03631061067245299,124.90063042610329,3134.0,OK
26,OHSU_TMA1_004-B5.ome.tif,CD45,26,362.0,0.05357036696533269,55.37029569489061,1126.0,WARNING: narrow dynamic range → CLAHE or normalization
27,OHSU_TMA1_004-B5.ome.tif,p21,27,690.0,0.02862785355518097,144.33612320833834,2923.7700000000186,OK
28,OHSU_TMA1_004-B5.ome.tif,dna(8),28,308.0,0.10230336106242505,1352.3974256947133,46898.0,OK
29,OHSU_TMA1_004-B5.ome.tif,CK1-4,29,694.0,0.01971652235006564,75.57541325649116,1053.0,WARNING: narrow dynamic range → CLAHE or normalization
30,OHSU_TMA1_004-B5.ome.tif,CK19,30,338.0,0.14652306333950782,15.626794523914784,899.0,WARNING: narrow dynamic range → CLAHE or normalization
31,OHSU_TMA1_004-B5.ome.tif,CK17,31,299.0,0.08961583325503326,34.21876508538234,1002.0,WARNING: narrow dynamic range → CLAHE or normalization
32,OHSU_TMA1_004-B5.ome.tif,dna(9),32,238.0,0.11001654903807763,946.9692013988325,27701.540000000037,OK
33,OHSU_TMA1_004-B5.ome.tif,LamAC,33,795.0,0.07047960110260074,175.71345954388437,10534.0,OK
34,OHSU_TMA1_004-B5.ome.tif,AR,34,230.0,0.017293346993475216,254.27289332525507,1024.0,WARNING: narrow dynamic range → CLAHE or normalization
35,OHSU_TMA1_004-B5.ome.tif,gH2AX,35,631.0,0.017107222300095686,52.14282232013573,571.7700000000186,WARNING: narrow dynamic range → CLAHE or normalization
36,OHSU_TMA1_004-B5.ome.tif,dna(10),36,159.0,0.14478126376508396,848.002431303904,22649.310000000056,OK
37,OHSU_TMA1_004-B5.ome.tif,PCNA,37,1258.0,0.0408965474203242,132.83756761299247,7109.770000000019,WARNING: uniform background → rolling ball subtraction
38,OHSU_TMA1_004-B5.ome.tif,panCK,38,123.0,0.08626130694788911,367.9384875248953,4220.0,OK
39,OHSU_TMA1_004-B5.ome.tif,CD31,39,1224.0,0.008272732482632574,396.24053865603696,4040.0,WARNING: uniform background → rolling ball subtraction
0,OHSU_TMA1_004-B9.ome.tif,dna,0,106.0,0.10091446259162024,3258.775428979119,38209.77000000002,OK
1,OHSU_TMA1_004-B9.ome.tif,autofluorescence488nm,1,571.0,0.009467476536400652,144.38100521961042,786.0,WARNING: narrow dynamic range → CLAHE or normalization
2,OHSU_TMA1_004-B9.ome.tif,autofluorescence555nm,2,131.0,0.019822143859951815,71.86220891362385,189.0,WARNING: narrow dynamic range → CLAHE or normalization
3,OHSU_TMA1_004-B9.ome.tif,autofluorescence647nm,3,361.0,0.00767425998230934,22.984858377107713,64.0,WARNING: narrow dynamic range → CLAHE or normalization
4,OHSU_TMA1_004-B9.ome.tif,dna(2),4,199.0,0.05861450884435401,1201.164157534973,14976.770000000019,OK
5,OHSU_TMA1_004-B9.ome.tif,control488nm,5,626.0,0.027125945588071312,79.90758937489292,1392.0,WARNING: narrow dynamic range → CLAHE or normalization
6,OHSU_TMA1_004-B9.ome.tif,control555nm,6,94.0,0.05244133479528089,65.27031871285078,337.0,WARNING: narrow dynamic range → CLAHE or normalization
7,OHSU_TMA1_004-B9.ome.tif,control647nm,7,313.0,0.045216557174542586,86.66506625037485,1281.0,WARNING: narrow dynamic range → CLAHE or normalization
8,OHSU_TMA1_004-B9.ome.tif,dna(3),8,154.0,0.13873742578106207,1989.92553854451,49491.54000000004,OK
9,OHSU_TMA1_004-B9.ome.tif,CD3,9,995.0,0.011969861829673323,468.2802356426279,5633.0,OK
10,OHSU_TMA1_004-B9.ome.tif,pERK,10,605.0,0.08032009201712349,233.13570491031555,12211.0,OK
11,OHSU_TMA1_004-B9.ome.tif,RAD51,11,366.0,0.13299763025274253,328.51493022634224,18160.77000000002,OK
12,OHSU_TMA1_004-B9.ome.tif,dna(4),12,177.0,0.14100106021583053,1256.758052163814,35872.77000000002,OK
13,OHSU_TMA1_004-B9.ome.tif,CCND1,13,674.0,0.022497172673595415,177.23772490432373,2741.0,OK
14,OHSU_TMA1_004-B9.ome.tif,Vim,14,83.0,0.04945539609194563,558.4889442157584,2415.7700000000186,OK
15,OHSU_TMA1_004-B9.ome.tif,aSMA,15,258.0,0.24087960818388232,462.34098749027754,35673.080000000075,OK
16,OHSU_TMA1_004-B9.ome.tif,dna(5),16,381.0,0.07812273415578719,842.431266950209,26859.77000000002,OK
17,OHSU_TMA1_004-B9.ome.tif,Ecad,17,865.0,0.011014932436673671,144.2305707644125,1387.0,WARNING: narrow dynamic range → CLAHE or normalization
18,OHSU_TMA1_004-B9.ome.tif,ER,18,723.0,0.09041732512824567,270.7684897578931,19500.77000000002,OK
19,OHSU_TMA1_004-B9.ome.tif,PR,19,250.0,0.018645541344180817,46.076827007043626,218.0,WARNING: narrow dynamic range → CLAHE or normalization
20,OHSU_TMA1_004-B9.ome.tif,dna(6),20,246.0,0.14519759009416486,911.179830096018,37878.85000000009,OK
21,OHSU_TMA1_004-B9.ome.tif,EGFR,21,946.0,0.019914688532300173,57.56597324550335,1092.0,WARNING: narrow dynamic range → CLAHE or normalization
22,OHSU_TMA1_004-B9.ome.tif,pRb,22,221.0,0.04128197668171074,130.65388681488244,1229.0,WARNING: narrow dynamic range → CLAHE or normalization
23,OHSU_TMA1_004-B9.ome.tif,HER2,23,331.0,0.08576695110582909,97.6882239897063,3027.0,OK
24,OHSU_TMA1_004-B9.ome.tif,dna(7),24,412.0,0.07836030641232657,809.6533678732417,27858.77000000002,OK
25,OHSU_TMA1_004-B9.ome.tif,Ki67,25,636.0,0.019733114579491944,102.80985761376304,1306.0,WARNING: narrow dynamic range → CLAHE or normalization
26,OHSU_TMA1_004-B9.ome.tif,CD45,26,317.0,0.04575357952296814,119.19685589759835,1804.0,WARNING: narrow dynamic range → CLAHE or normalization
27,OHSU_TMA1_004-B9.ome.tif,p21,27,516.0,0.022519247145660427,155.46767689042426,1838.7700000000186,WARNING: narrow dynamic range → CLAHE or normalization
28,OHSU_TMA1_004-B9.ome.tif,dna(8),28,197.0,0.1426685304872258,1049.4700770507848,33746.77000000002,OK
29,OHSU_TMA1_004-B9.ome.tif,CK1-4,29,667.0,0.04072677708505545,66.32761463861767,1830.0,WARNING: narrow dynamic range → CLAHE or normalization
30,OHSU_TMA1_004-B9.ome.tif,CK19,30,477.0,0.14704823736058706,533.5987299548719,44027.0,OK
31,OHSU_TMA1_004-B9.ome.tif,CK17,31,154.0,0.2131119446477487,46.23574539499918,1958.0,WARNING: narrow dynamic range → CLAHE or normalization
32,OHSU_TMA1_004-B9.ome.tif,dna(9),32,172.0,0.052562839498313405,933.7136878531616,8846.0,OK
33,OHSU_TMA1_004-B9.ome.tif,LamAC,33,680.0,0.04683355863829862,361.38815864494154,12031.0,OK
34,OHSU_TMA1_004-B9.ome.tif,AR,34,217.0,0.0157895151607796,99.69857438395456,346.0,WARNING: narrow dynamic range → CLAHE or normalization
35,OHSU_TMA1_004-B9.ome.tif,gH2AX,35,616.0,0.009767168593962929,69.71553134049813,423.0,WARNING: narrow dynamic range → CLAHE or normalization
36,OHSU_TMA1_004-B9.ome.tif,dna(10),36,158.0,0.07779093001383693,910.3286456641148,12037.310000000056,OK
37,OHSU_TMA1_004-B9.ome.tif,PCNA,37,1318.0,0.039024096005196435,141.242913356777,7415.770000000019,WARNING: uniform background → rolling ball subtraction
38,OHSU_TMA1_004-B9.ome.tif,panCK,38,148.0,0.19088597288092465,1334.9650910868324,46178.54000000004,OK
39,OHSU_TMA1_004-B9.ome.tif,CD31,39,1235.0,0.02987701905636936,52.49375238452257,1944.0,WARNING: uniform background → rolling ball subtraction
0,OHSU_TMA1_004-C3.ome.tif,dna,0,102.0,0.09508217866097131,3668.754903552343,38360.54000000004,OK
1,OHSU_TMA1_004-C3.ome.tif,autofluorescence488nm,1,590.0,0.00974314101703573,301.9252023801191,1750.0,WARNING: narrow dynamic range → CLAHE or normalization
2,OHSU_TMA1_004-C3.ome.tif,autofluorescence555nm,2,135.0,0.015288675447502825,167.14248218482592,349.0,WARNING: narrow dynamic range → CLAHE or normalization
3,OHSU_TMA1_004-C3.ome.tif,autofluorescence647nm,3,360.0,0.006283232680032151,23.3234889676512,53.0,WARNING: narrow dynamic range → CLAHE or normalization
4,OHSU_TMA1_004-C3.ome.tif,dna(2),4,189.0,0.05969582097574644,2573.0552728010944,30634.77000000002,OK
5,OHSU_TMA1_004-C3.ome.tif,control488nm,5,623.0,0.012428706303714817,292.2435596804506,2286.0,OK
6,OHSU_TMA1_004-C3.ome.tif,control555nm,6,95.0,0.04800348298107448,129.53534439321686,614.0,WARNING: narrow dynamic range → CLAHE or normalization
7,OHSU_TMA1_004-C3.ome.tif,control647nm,7,339.0,0.02235394231228858,160.3589923688898,1235.0,WARNING: narrow dynamic range → CLAHE or normalization
8,OHSU_TMA1_004-C3.ome.tif,dna(3),8,137.0,0.15272366306296584,2513.9960362201205,60966.54000000004,OK
9,OHSU_TMA1_004-C3.ome.tif,CD3,9,971.0,0.009794491782391234,697.2020451957652,6684.0,OK
10,OHSU_TMA1_004-C3.ome.tif,pERK,10,323.0,0.1475742198913803,306.69081620580783,16971.540000000037,OK
11,OHSU_TMA1_004-C3.ome.tif,RAD51,11,345.0,0.06740620260197357,755.9282188411286,18705.77000000002,OK
12,OHSU_TMA1_004-C3.ome.tif,dna(4),12,138.0,0.05795571736297981,6177.6770153477555,52090.77000000002,OK
13,OHSU_TMA1_004-C3.ome.tif,CCND1,13,646.0,0.016985349083689774,554.3777012273947,6161.0,OK
14,OHSU_TMA1_004-C3.ome.tif,Vim,14,79.0,0.028199398924847026,545.9705026613174,1241.0,WARNING: narrow dynamic range → CLAHE or normalization
15,OHSU_TMA1_004-C3.ome.tif,aSMA,15,119.0,0.15579216205715424,229.92943701637364,5016.0,OK
16,OHSU_TMA1_004-C3.ome.tif,dna(5),16,433.0,0.03949622477424524,2623.086977481969,46512.39000000013,OK
17,OHSU_TMA1_004-C3.ome.tif,Ecad,17,862.0,0.009395657186714524,236.3569198761933,1929.0,WARNING: narrow dynamic range → CLAHE or normalization
18,OHSU_TMA1_004-C3.ome.tif,ER,18,545.0,0.0542562960460888,321.86320450949563,9959.540000000037,OK
19,OHSU_TMA1_004-C3.ome.tif,PR,19,248.0,0.015038499092909437,542.4701946884785,2045.5400000000373,OK
20,OHSU_TMA1_004-C3.ome.tif,dna(6),20,174.0,0.09789707223401019,3114.347242310783,58346.16000000015,OK
21,OHSU_TMA1_004-C3.ome.tif,EGFR,21,923.0,0.00610774429184948,421.7177304963554,2390.0,OK
22,OHSU_TMA1_004-C3.ome.tif,pRb,22,209.0,0.039573246166538324,304.4212660864642,2594.7700000000186,OK
23,OHSU_TMA1_004-C3.ome.tif,HER2,23,278.0,0.0373480951389207,154.95650835893065,1663.7700000000186,WARNING: narrow dynamic range → CLAHE or normalization
24,OHSU_TMA1_004-C3.ome.tif,dna(7),24,285.0,0.037140946076073926,724.8973455204883,7921.0,OK
25,OHSU_TMA1_004-C3.ome.tif,Ki67,25,620.0,0.01050248446235468,189.9755802918646,1247.0,WARNING: narrow dynamic range → CLAHE or normalization
26,OHSU_TMA1_004-C3.ome.tif,CD45,26,329.0,0.02401917352953188,169.42187941356906,1363.0,WARNING: narrow dynamic range → CLAHE or normalization
27,OHSU_TMA1_004-C3.ome.tif,p21,27,511.0,0.011233889056955689,41.93355791748332,243.0,WARNING: narrow dynamic range → CLAHE or normalization
28,OHSU_TMA1_004-C3.ome.tif,dna(8),28,152.0,0.08196296130220439,397.52917052652566,5276.850000000093,OK
29,OHSU_TMA1_004-C3.ome.tif,CK1-4,29,676.0,0.013258713975512742,71.62472719079865,649.0,WARNING: narrow dynamic range → CLAHE or normalization
30,OHSU_TMA1_004-C3.ome.tif,CK19,30,496.0,0.07885597663045742,20.66849129745673,867.0,WARNING: narrow dynamic range → CLAHE or normalization
31,OHSU_TMA1_004-C3.ome.tif,CK17,31,347.0,0.15985865849947797,474.48961000157533,31170.080000000075,OK
32,OHSU_TMA1_004-C3.ome.tif,dna(9),32,139.0,0.043943590692326596,656.2961255272535,4144.770000000019,OK
33,OHSU_TMA1_004-C3.ome.tif,LamAC,33,322.0,0.07151880287524147,44.59219188901389,1094.0,WARNING: narrow dynamic range → CLAHE or normalization
34,OHSU_TMA1_004-C3.ome.tif,AR,34,205.0,0.021086266689853365,36.47179655169437,159.0,WARNING: narrow dynamic range → CLAHE or normalization
35,OHSU_TMA1_004-C3.ome.tif,gH2AX,35,592.0,0.018422324000486538,8.212589102016336,90.0,WARNING: narrow dynamic range → CLAHE or normalization
36,OHSU_TMA1_004-C3.ome.tif,dna(10),36,103.0,0.045582399518959364,575.1229368621216,2809.7700000000186,OK
37,OHSU_TMA1_004-C3.ome.tif,PCNA,37,941.0,0.007603098026011938,69.06738285594062,497.0,WARNING: narrow dynamic range → CLAHE or normalization
38,OHSU_TMA1_004-C3.ome.tif,panCK,38,66.0,0.10376510164576651,288.29881596234753,2120.0,OK
39,OHSU_TMA1_004-C3.ome.tif,CD31,39,1202.0,0.0042601791823843995,15.968968449742066,82.0,WARNING: uniform background → rolling ball subtraction
0,OHSU_TMA1_004-C8.ome.tif,dna,0,92.0,0.14054576206796662,2850.487394690609,43105.0,OK
1,OHSU_TMA1_004-C8.ome.tif,autofluorescence488nm,1,582.0,0.013464636707586946,150.6085953912866,1194.0,WARNING: narrow dynamic range → CLAHE or normalization
2,OHSU_TMA1_004-C8.ome.tif,autofluorescence555nm,2,132.0,0.01956149402233657,96.00381977170136,251.0,WARNING: narrow dynamic range → CLAHE or normalization
3,OHSU_TMA1_004-C8.ome.tif,autofluorescence647nm,3,360.0,0.006661322466307943,29.495520977143716,71.0,WARNING: narrow dynamic range → CLAHE or normalization
4,OHSU_TMA1_004-C8.ome.tif,dna(2),4,226.0,0.06668015430014046,1180.491781572843,19000.77000000002,OK
5,OHSU_TMA1_004-C8.ome.tif,control488nm,5,653.0,0.016953274274985525,123.62143810108043,1391.0,WARNING: narrow dynamic range → CLAHE or normalization
6,OHSU_TMA1_004-C8.ome.tif,control555nm,6,110.0,0.056697367870334976,52.10155609499435,342.0,WARNING: narrow dynamic range → CLAHE or normalization
7,OHSU_TMA1_004-C8.ome.tif,control647nm,7,352.0,0.028517418921960906,76.63948040886223,788.0,WARNING: narrow dynamic range → CLAHE or normalization
8,OHSU_TMA1_004-C8.ome.tif,dna(3),8,164.0,0.12557750317459182,2337.9694785460215,55303.0,OK
9,OHSU_TMA1_004-C8.ome.tif,CD3,9,1034.0,0.009191604264847044,301.30510448041287,2887.0,WARNING: uniform background → rolling ball subtraction
10,OHSU_TMA1_004-C8.ome.tif,pERK,10,661.0,0.060785564483825195,291.56401125190655,12387.770000000019,OK
11,OHSU_TMA1_004-C8.ome.tif,RAD51,11,515.0,0.05777951636056203,378.9039176862887,11871.0,OK
12,OHSU_TMA1_004-C8.ome.tif,dna(4),12,159.0,0.10997083605281203,2209.4545255389803,44130.77000000002,OK
13,OHSU_TMA1_004-C8.ome.tif,CCND1,13,686.0,0.013225103623656727,476.2931088307888,4363.0,OK
14,OHSU_TMA1_004-C8.ome.tif,Vim,14,97.0,0.03700363102759942,315.1858338424661,1161.0,WARNING: narrow dynamic range → CLAHE or normalization
15,OHSU_TMA1_004-C8.ome.tif,aSMA,15,201.0,0.1288995124052137,574.4492115499067,16961.0,OK
16,OHSU_TMA1_004-C8.ome.tif,dna(5),16,410.0,0.056429817738025155,1571.0955840749127,38668.54000000004,OK
17,OHSU_TMA1_004-C8.ome.tif,Ecad,17,902.0,0.010274926447313317,179.8431217329839,1681.0,WARNING: narrow dynamic range → CLAHE or normalization
18,OHSU_TMA1_004-C8.ome.tif,ER,18,769.0,0.05094687383613277,241.73338468600602,9898.0,OK
19,OHSU_TMA1_004-C8.ome.tif,PR,19,282.0,0.01856684311302782,206.67953950373183,1098.0,WARNING: narrow dynamic range → CLAHE or normalization
20,OHSU_TMA1_004-C8.ome.tif,dna(6),20,203.0,0.08590654564677935,2749.582646717082,52911.310000000056,OK
21,OHSU_TMA1_004-C8.ome.tif,EGFR,21,959.0,0.008891329869718138,166.12433833776007,1426.0,WARNING: narrow dynamic range → CLAHE or normalization
22,OHSU_TMA1_004-C8.ome.tif,pRb,22,283.0,0.06615195984871093,103.5047599307479,2083.0,OK
23,OHSU_TMA1_004-C8.ome.tif,HER2,23,308.0,0.03541536279355092,196.09900632468893,2201.7700000000186,OK
24,OHSU_TMA1_004-C8.ome.tif,dna(7),24,289.0,0.0390930174004081,1006.7958466528243,11747.0,OK
25,OHSU_TMA1_004-C8.ome.tif,Ki67,25,624.0,0.010714307965797852,189.57681522376615,1278.0,WARNING: narrow dynamic range → CLAHE or normalization
26,OHSU_TMA1_004-C8.ome.tif,CD45,26,293.0,0.01728428889902839,150.6139977627937,774.0,WARNING: narrow dynamic range → CLAHE or normalization
27,OHSU_TMA1_004-C8.ome.tif,p21,27,521.0,0.013285666512883581,22.425177355962756,157.0,WARNING: narrow dynamic range → CLAHE or normalization
28,OHSU_TMA1_004-C8.ome.tif,dna(8),28,170.0,0.06449721603801295,1316.4937334600177,15173.770000000019,OK
29,OHSU_TMA1_004-C8.ome.tif,CK1-4,29,658.0,0.012918634141601873,69.61309194269104,598.0,WARNING: narrow dynamic range → CLAHE or normalization
30,OHSU_TMA1_004-C8.ome.tif,CK19,30,211.0,0.08349102163966218,247.13376622558764,4572.770000000019,OK
31,OHSU_TMA1_004-C8.ome.tif,CK17,31,151.0,0.1290031115133303,47.69053444379427,1065.0,WARNING: narrow dynamic range → CLAHE or normalization
32,OHSU_TMA1_004-C8.ome.tif,dna(9),32,154.0,0.032507552837440216,967.9483935489145,4958.0,OK
33,OHSU_TMA1_004-C8.ome.tif,LamAC,33,405.0,0.05676528464899326,164.39267726537622,3962.0800000000745,OK
34,OHSU_TMA1_004-C8.ome.tif,AR,34,243.0,0.029570672281519474,69.92337816099462,517.0,WARNING: narrow dynamic range → CLAHE or normalization
35,OHSU_TMA1_004-C8.ome.tif,gH2AX,35,602.0,0.006449418123936137,28.203540096394068,110.0,WARNING: narrow dynamic range → CLAHE or normalization
36,OHSU_TMA1_004-C8.ome.tif,dna(10),36,115.0,0.04542613626774016,1016.8681031522507,5507.540000000037,OK
37,OHSU_TMA1_004-C8.ome.tif,PCNA,37,995.0,0.015507596059429338,40.13652163679397,627.0,WARNING: narrow dynamic range → CLAHE or normalization
38,OHSU_TMA1_004-C8.ome.tif,panCK,38,80.0,0.0805094375138858,720.8703398840738,4939.310000000056,OK
39,OHSU_TMA1_004-C8.ome.tif,CD31,39,1208.0,0.004157236878781972,12.509332549997515,63.0,WARNING: uniform background → rolling ball subtraction
0,OHSU_TMA1_004-D2.ome.tif,dna,0,113.0,0.12331046714666581,2979.0375773154096,47108.54000000004,OK
1,OHSU_TMA1_004-D2.ome.tif,autofluorescence488nm,1,587.0,0.03781783837237845,85.93289453375691,1988.7700000000186,WARNING: narrow dynamic range → CLAHE or normalization
2,OHSU_TMA1_004-D2.ome.tif,autofluorescence555nm,2,136.0,0.050152151972150484,76.10581712131409,550.0,WARNING: narrow dynamic range → CLAHE or normalization
3,OHSU_TMA1_004-D2.ome.tif,autofluorescence647nm,3,364.0,0.006847079878867085,29.98328059987431,75.0,WARNING: narrow dynamic range → CLAHE or normalization
4,OHSU_TMA1_004-D2.ome.tif,dna(2),4,205.0,0.05409455230879808,3045.5060068764396,35278.77000000002,OK
5,OHSU_TMA1_004-D2.ome.tif,control488nm,5,625.0,0.01739262326958446,175.372692964329,1938.0,WARNING: narrow dynamic range → CLAHE or normalization
6,OHSU_TMA1_004-D2.ome.tif,control555nm,6,91.0,0.04254109364276374,130.15986773442006,524.0,WARNING: narrow dynamic range → CLAHE or normalization
7,OHSU_TMA1_004-D2.ome.tif,control647nm,7,345.0,0.020836217214204457,110.93951370801186,811.7700000000186,WARNING: narrow dynamic range → CLAHE or normalization
8,OHSU_TMA1_004-D2.ome.tif,dna(3),8,189.0,0.13206154178026572,2026.6497181904294,59091.77000000002,OK
9,OHSU_TMA1_004-D2.ome.tif,CD3,9,1015.0,0.011775535509008611,685.5071940158696,8279.540000000037,WARNING: uniform background → rolling ball subtraction
10,OHSU_TMA1_004-D2.ome.tif,pERK,10,500.0,0.08701045938139457,70.03924893053885,3294.7700000000186,OK
11,OHSU_TMA1_004-D2.ome.tif,RAD51,11,460.0,0.1337183591982969,183.58714193280423,13057.0,OK
12,OHSU_TMA1_004-D2.ome.tif,dna(4),12,209.0,0.09749718859675882,2396.1185966241546,53355.77000000002,OK
13,OHSU_TMA1_004-D2.ome.tif,CCND1,13,697.0,0.016322027703352025,181.82851581903478,2098.0,OK
14,OHSU_TMA1_004-D2.ome.tif,Vim,14,84.0,0.04638422185587221,584.1724619836308,2377.0,OK
15,OHSU_TMA1_004-D2.ome.tif,aSMA,15,355.0,0.12392089133859124,938.243729976946,45119.080000000075,OK
16,OHSU_TMA1_004-D2.ome.tif,dna(5),16,517.0,0.06427414264371234,1362.3374015827997,47414.0,OK
17,OHSU_TMA1_004-D2.ome.tif,Ecad,17,862.0,0.011626333550005214,431.12796745669567,4364.0,OK
18,OHSU_TMA1_004-D2.ome.tif,ER,18,514.0,0.08334213953452914,75.62641429307844,3490.0,OK
19,OHSU_TMA1_004-D2.ome.tif,PR,19,243.0,0.023980555863234332,428.5569754964435,2550.0,OK
20,OHSU_TMA1_004-D2.ome.tif,dna(6),20,245.0,0.12333545771252617,1559.3969465808566,53219.54000000004,OK
21,OHSU_TMA1_004-D2.ome.tif,EGFR,21,932.0,0.006931184846774345,192.73363044554142,1252.0,WARNING: narrow dynamic range → CLAHE or normalization
22,OHSU_TMA1_004-D2.ome.tif,pRb,22,255.0,0.04718825549570943,125.88946215547354,1584.0,WARNING: narrow dynamic range → CLAHE or normalization
23,OHSU_TMA1_004-D2.ome.tif,HER2,23,336.0,0.09951575471975764,99.32497674464352,3689.0,OK
24,OHSU_TMA1_004-D2.ome.tif,dna(7),24,425.0,0.12266469532727438,1034.9892418568734,61350.77000000002,OK
25,OHSU_TMA1_004-D2.ome.tif,Ki67,25,685.0,0.0162669432258878,534.754564128257,6048.540000000037,OK
26,OHSU_TMA1_004-D2.ome.tif,CD45,26,436.0,0.05015380119105818,363.41677581907214,8323.770000000019,OK
27,OHSU_TMA1_004-D2.ome.tif,p21,27,596.0,0.025626203724514577,348.024575582983,5437.0,OK
28,OHSU_TMA1_004-D2.ome.tif,dna(8),28,239.0,0.11964797991837557,1995.8443485345565,64007.0,OK
29,OHSU_TMA1_004-D2.ome.tif,CK1-4,29,681.0,0.025792565674559228,175.21789453594423,3158.0,OK
30,OHSU_TMA1_004-D2.ome.tif,CK19,30,359.0,0.10867144344245178,1072.5479520637602,45918.54000000004,OK
31,OHSU_TMA1_004-D2.ome.tif,CK17,31,250.0,0.17152217232255418,200.1569196638889,10108.0,OK
32,OHSU_TMA1_004-D2.ome.tif,dna(9),32,182.0,0.20582990027117962,981.5831077303586,44768.77000000002,OK
33,OHSU_TMA1_004-D2.ome.tif,LamAC,33,601.0,0.1824781068169001,275.3485847322257,36318.16000000015,OK
34,OHSU_TMA1_004-D2.ome.tif,AR,34,215.0,0.03361274872224324,175.99141198541787,1312.0,WARNING: narrow dynamic range → CLAHE or normalization
35,OHSU_TMA1_004-D2.ome.tif,gH2AX,35,612.0,0.014307663942108476,459.1327751847606,4071.0,OK
36,OHSU_TMA1_004-D2.ome.tif,dna(10),36,127.0,0.1461966055810767,1872.9127607940577,40643.310000000056,OK
37,OHSU_TMA1_004-D2.ome.tif,PCNA,37,1000.0,0.020943533004495144,255.21209501421066,5454.0,OK
38,OHSU_TMA1_004-D2.ome.tif,panCK,38,104.0,0.16916998230077948,2038.8212333998033,43701.310000000056,OK
39,OHSU_TMA1_004-D2.ome.tif,CD31,39,1217.0,0.00669998113448173,835.9039777146004,6852.310000000056,WARNING: uniform background → rolling ball subtraction
0,OHSU_TMA1_004-F3.ome.tif,dna,0,109.0,0.13450617206209908,3256.522743414034,54836.85000000009,OK
1,OHSU_TMA1_004-F3.ome.tif,autofluorescence488nm,1,564.0,0.01901543688266418,166.1782804008704,1812.0,WARNING: narrow dynamic range → CLAHE or normalization
2,OHSU_TMA1_004-F3.ome.tif,autofluorescence555nm,2,131.0,0.025977337794991916,95.12332629106776,331.0,WARNING: narrow dynamic range → CLAHE or normalization
3,OHSU_TMA1_004-F3.ome.tif,autofluorescence647nm,3,363.0,0.006683711894172809,18.474614938519007,45.0,WARNING: narrow dynamic range → CLAHE or normalization
4,OHSU_TMA1_004-F3.ome.tif,dna(2),4,208.0,0.11691221077631682,2008.2970061397318,53676.62000000011,OK
5,OHSU_TMA1_004-F3.ome.tif,control488nm,5,610.0,0.011644455715044503,328.404456130815,2356.0,OK
6,OHSU_TMA1_004-F3.ome.tif,control555nm,6,79.0,0.06579137495021883,95.9450870777205,531.0,WARNING: narrow dynamic range → CLAHE or normalization
7,OHSU_TMA1_004-F3.ome.tif,control647nm,7,334.0,0.02092485884708067,117.55675586386263,835.0,WARNING: narrow dynamic range → CLAHE or normalization
8,OHSU_TMA1_004-F3.ome.tif,dna(3),8,163.0,0.11372205539387872,3043.936079937508,65044.0,OK
9,OHSU_TMA1_004-F3.ome.tif,CD3,9,977.0,0.009804639645179131,830.1007738368543,8006.770000000019,OK
10,OHSU_TMA1_004-F3.ome.tif,pERK,10,274.0,0.17333722332538382,116.25806899395783,6424.770000000019,OK
11,OHSU_TMA1_004-F3.ome.tif,RAD51,11,337.0,0.08586009393942463,680.573668264266,21473.77000000002,OK
12,OHSU_TMA1_004-F3.ome.tif,dna(4),12,167.0,0.1269810426284327,2323.404778435996,55260.310000000056,OK
13,OHSU_TMA1_004-F3.ome.tif,CCND1,13,699.0,0.013163410075462397,675.723473124881,6285.770000000019,OK
14,OHSU_TMA1_004-F3.ome.tif,Vim,14,63.0,0.03496073746299564,383.14107631142696,865.0,WARNING: narrow dynamic range → CLAHE or normalization
15,OHSU_TMA1_004-F3.ome.tif,aSMA,15,282.0,0.14530791267992688,765.4234065792876,36314.85000000009,OK
16,OHSU_TMA1_004-F3.ome.tif,dna(5),16,386.0,0.03710927979918823,2262.191381845816,33583.77000000002,OK
17,OHSU_TMA1_004-F3.ome.tif,Ecad,17,861.0,0.006494874339156737,160.93573229950036,904.0,WARNING: narrow dynamic range → CLAHE or normalization
18,OHSU_TMA1_004-F3.ome.tif,ER,18,330.0,0.09203555688828648,78.88861440793492,2603.0,OK
19,OHSU_TMA1_004-F3.ome.tif,PR,19,248.0,0.013419638901317069,142.9189605742313,480.0,WARNING: narrow dynamic range → CLAHE or normalization
20,OHSU_TMA1_004-F3.ome.tif,dna(6),20,200.0,0.05232983400449288,3479.4269415856093,38400.080000000075,OK
21,OHSU_TMA1_004-F3.ome.tif,EGFR,21,939.0,0.004591558743553161,192.14310741004917,831.0,WARNING: narrow dynamic range → CLAHE or normalization
22,OHSU_TMA1_004-F3.ome.tif,pRb,22,268.0,0.027211729388296513,173.6607580333782,1292.0,WARNING: narrow dynamic range → CLAHE or normalization
